a,b,c,d
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
E,H,J,I
E,H,J,I
E,H,J,I
E,H,J,I
E,H,J,I
E,H,J,I
E,H,J,I
E,H,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
B,C,G,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
B,C,H,L
B,C,H,L
B,C,H,L
B,C,H,L
B,C,H,L
B,C,H,L
B,C,H,L
B,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
F,C,J,L
F,C,J,L
F,C,J,L
F,C,J,L
F,C,J,L
F,C,J,L
F,C,J,L
F,C,J,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,C,I,L
E,C,I,L
E,C,I,L
E,C,I,L
E,C,I,L
E,C,I,L
E,C,I,L
E,C,I,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,I,L
E,G,I,L
E,G,I,L
E,G,I,L
E,G,I,L
E,G,I,L
E,G,I,L
E,G,I,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
A,G,H,K
A,G,H,K
A,G,H,K
A,G,H,K
A,G,H,K
A,G,H,K
A,G,H,K
A,G,H,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
F,G,K,K
F,G,K,K
F,G,K,K
F,G,K,K
F,G,K,K
F,G,K,K
F,G,K,K
F,G,K,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
F,H,H,G
F,H,H,G
F,H,H,G
F,H,H,G
F,H,H,G
F,H,H,G
F,H,H,G
F,H,H,G
B,H,J,G
B,H,J,G
B,H,J,G
B,H,J,G
B,H,J,G
B,H,J,G
B,H,J,G
B,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,H,G
D,F,H,G
D,F,H,G
D,F,H,G
D,F,H,G
D,F,H,G
D,F,H,G
D,F,H,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,K,G
D,H,K,G
D,H,K,G
D,H,K,G
D,H,K,G
D,H,K,G
D,H,K,G
D,H,K,G
F,H,J,G
F,H,J,G
F,H,J,G
F,H,J,G
F,H,J,G
F,H,J,G
F,H,J,G
F,H,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,F,J,G
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
F,H,J,I
F,H,J,I
F,H,J,I
F,H,J,I
F,H,J,I
F,H,J,I
F,H,J,I
F,H,J,I
B,H,J,I
B,H,J,I
B,H,J,I
B,H,J,I
B,H,J,I
B,H,J,I
B,H,J,I
B,H,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,H,H,I
D,H,H,I
D,H,H,I
D,H,H,I
D,H,H,I
D,H,H,I
D,H,H,I
D,H,H,I
D,G,J,I
D,G,J,I
D,G,J,I
D,G,J,I
D,G,J,I
D,G,J,I
D,G,J,I
D,G,J,I
D,H,G,L
D,H,G,L
D,H,G,L
D,H,G,L
D,H,G,L
D,H,G,L
D,H,G,L
D,H,G,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
F,H,J,L
F,H,J,L
F,H,J,L
F,H,J,L
F,H,J,L
F,H,J,L
F,H,J,L
F,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
A,H,H,L
A,H,H,L
A,H,H,L
A,H,H,L
A,H,H,L
A,H,H,L
A,H,H,L
A,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,K,L
C,H,K,L
C,H,K,L
C,H,K,L
C,H,K,L
C,H,K,L
C,H,K,L
C,H,K,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
E,H,H,K
E,H,H,K
E,H,H,K
E,H,H,K
E,H,H,K
E,H,H,K
E,H,H,K
E,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,G,I
A,D,G,I
A,D,G,I
A,D,G,I
A,D,G,I
A,D,G,I
A,D,G,I
A,D,G,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
